Ticker,timestamp,users_holding
NOVS ,2020-06-12 14:08:19,0
NOVS ,2020-06-12 14:16:18,0
NOVS ,2020-06-12 14:40:11,0
NOVS ,2020-06-12 15:40:11,0
NOVS ,2020-06-12 16:40:11,0
NOVS ,2020-06-12 17:40:08,0
NOVS ,2020-06-12 18:40:10,0
NOVS ,2020-06-12 19:40:10,0
NOVS ,2020-06-12 20:40:08,0
NOVS ,2020-06-12 21:40:09,0
NOVS ,2020-06-12 22:40:08,0
NOVS ,2020-06-12 23:40:08,0
NOVS ,2020-06-13 00:40:08,0
NOVS ,2020-06-13 01:40:08,0
NOVS ,2020-06-13 02:40:08,0
NOVS ,2020-06-13 03:40:08,0
NOVS ,2020-06-13 04:40:08,0
NOVS ,2020-06-13 05:40:10,0
NOVS ,2020-06-13 06:40:08,0
NOVS ,2020-06-13 07:40:07,0
NOVS ,2020-06-13 08:40:08,0
NOVS ,2020-06-13 09:40:09,0
NOVS ,2020-06-13 10:40:08,0
NOVS ,2020-06-13 11:40:07,0
NOVS ,2020-06-13 12:40:09,0
NOVS ,2020-06-13 13:40:10,0
NOVS ,2020-06-13 14:40:07,0
NOVS ,2020-06-13 15:40:08,0
NOVS ,2020-06-13 16:40:11,0
NOVS ,2020-06-13 17:40:09,0
NOVS ,2020-06-13 18:40:09,0
NOVS ,2020-06-13 19:40:08,0
NOVS ,2020-06-13 20:40:10,0
NOVS ,2020-06-13 21:40:07,0
NOVS ,2020-06-13 22:40:08,0
NOVS ,2020-06-13 23:40:08,0
NOVS ,2020-06-14 00:40:08,0
NOVS ,2020-06-14 01:40:07,0
NOVS ,2020-06-14 02:40:08,0
NOVS ,2020-06-14 03:40:10,0
NOVS ,2020-06-14 04:40:08,0
NOVS ,2020-06-14 05:40:08,0
NOVS ,2020-06-14 06:40:07,0
NOVS ,2020-06-14 07:40:09,0
NOVS ,2020-06-14 08:40:09,0
NOVS ,2020-06-14 09:40:08,0
NOVS ,2020-06-14 10:40:09,0
NOVS ,2020-06-14 11:40:10,0
NOVS ,2020-06-14 12:40:07,0
NOVS ,2020-06-14 13:40:07,0
NOVS ,2020-06-14 14:40:10,0
NOVS ,2020-06-14 15:40:07,0
NOVS ,2020-06-14 16:40:07,0
NOVS ,2020-06-14 17:40:10,0
NOVS ,2020-06-14 18:40:08,0
NOVS ,2020-06-14 19:40:07,0
NOVS ,2020-06-14 20:40:08,0
NOVS ,2020-06-14 21:40:08,0
NOVS ,2020-06-14 22:40:07,0
NOVS ,2020-06-14 23:40:08,0
NOVS ,2020-06-15 00:40:10,0
NOVS ,2020-06-15 01:40:10,0
NOVS ,2020-06-15 02:40:09,0
NOVS ,2020-06-15 03:40:08,0
NOVS ,2020-06-15 04:40:09,0
NOVS ,2020-06-15 05:40:11,0
NOVS ,2020-06-15 06:40:08,0
NOVS ,2020-06-15 07:40:08,0
NOVS ,2020-06-15 08:40:08,0
NOVS ,2020-06-15 09:40:09,0
NOVS ,2020-06-15 10:40:07,0
NOVS ,2020-06-15 11:40:08,0
NOVS ,2020-06-15 12:40:08,0
NOVS ,2020-06-15 13:40:11,0
NOVS ,2020-06-15 14:40:09,0
NOVS ,2020-06-15 15:40:08,0
NOVS ,2020-06-15 16:40:09,1
NOVS ,2020-06-15 17:40:09,1
NOVS ,2020-06-15 18:39:13,1
NOVS ,2020-06-15 18:46:59,1
NOVS ,2020-06-15 18:54:38,1
NOVS ,2020-06-15 19:02:19,1
NOVS ,2020-06-15 19:10:01,1
NOVS ,2020-06-15 19:17:51,1
NOVS ,2020-06-15 19:25:34,1
NOVS ,2020-06-15 19:33:15,1
NOVS ,2020-06-15 19:40:54,1
NOVS ,2020-06-15 19:48:34,1
NOVS ,2020-06-15 19:56:18,1
NOVS ,2020-06-15 20:04:04,1
NOVS ,2020-06-15 20:09:06,1
NOVS ,2020-06-15 20:16:46,1
NOVS ,2020-06-15 20:24:24,1
NOVS ,2020-06-15 20:32:03,1
NOVS ,2020-06-15 20:39:40,1
NOVS ,2020-06-15 20:47:18,1
NOVS ,2020-06-15 20:54:57,1
